Time,Symbol,Message
04/07/2017 06:53:36,SMRT,$SMRT reached a new low of $2.6667
04/07/2017 06:53:30,NVCN,$NVCN reached a new low of $1.65
04/07/2017 06:53:27,BLRX,$BLRX reached a new low of $0.87
04/07/2017 06:53:21,DRYS,$DRYS reached a new low of $0.7713
04/07/2017 06:53:15,CRNT,$CRNT reached a new low of $3.16
04/07/2017 06:53:15,TEAR,$TEAR reached a new low of $2.03
04/07/2017 06:53:06,ENT,$ENT reached a new low of $3.26
04/07/2017 06:53:06,INFI,$INFI reached a new low of $2.53
04/07/2017 06:53:00,ECR,$ECR reached a new low of $2.48
04/07/2017 06:52:57,AREX,$AREX reached a new low of $2.53
04/07/2017 06:52:57,ATHX,$ATHX reached a new low of $1.5492
04/07/2017 06:52:57,CMRX,$CMRX reached a new low of $5.76
04/07/2017 06:52:42,CXRX,$CXRX reached a new low of $1.3401
04/07/2017 06:52:42,GLUU,$GLUU reached a new low of $2.28
04/07/2017 06:52:42,IPI,$IPI reached a new low of $1.81
04/07/2017 06:52:27,STML,$STML reached a new low of $8.325
04/07/2017 06:52:24,GALT,$GALT reached a new low of $2.5577
04/07/2017 06:52:21,CNTF,$CNTF reached a new low of $2
04/07/2017 06:51:51,ONDK,$ONDK reached a new low of $4.55
04/07/2017 06:51:51,TNP,$TNP reached a new low of $4.7712
04/07/2017 06:51:42,SPPI,$SPPI reached a new low of $6.19
04/07/2017 06:51:36,ZFGN,$ZFGN reached a new low of $4.87
04/07/2017 06:51:21,NQ,$NQ reached a new low of $3.7794
04/07/2017 06:51:21,QHC,$QHC reached a new low of $5
04/07/2017 06:51:15,GOGL,$GOGL reached a new low of $8.4
04/07/2017 06:51:12,ARLZ,$ARLZ reached a new low of $1.545
04/07/2017 06:51:12,HTGM,$HTGM reached a new low of $6.87
04/07/2017 06:51:12,RT,$RT reached a new low of $2.3799
04/07/2017 06:51:12,VBIV,$VBIV reached a new low of $5.35
04/07/2017 06:51:06,RFP,$RFP reached a new low of $5.275
04/07/2017 06:51:00,SAUC,$SAUC reached a new low of $2.226
04/07/2017 06:50:42,EXG,$EXG reached a new low of $8.5849
04/07/2017 06:50:39,CLD,$CLD reached a new low of $4.755
04/07/2017 06:50:39,FCEL,$FCEL reached a new low of $1.55
04/07/2017 06:50:39,PER,$PER reached a new low of $3.075
04/07/2017 06:50:36,AUPH,$AUPH reached a new low of $6.905
04/07/2017 06:50:36,NM,$NM reached a new low of $1.93
04/07/2017 06:50:30,CLNT,$CLNT reached a new low of $9.268
04/07/2017 06:50:30,GNC,$GNC reached a new low of $6.63
04/07/2017 06:50:30,KDMN,$KDMN reached a new low of $3.21
04/07/2017 06:50:30,PES,$PES reached a new low of $4.1
04/07/2017 06:50:30,CATB,$CATB reached a new low of $1.3411
04/07/2017 06:50:24,DHT,$DHT reached a new low of $4.45
04/07/2017 06:50:21,AXAS,$AXAS reached a new low of $2.285
04/07/2017 06:50:21,INAP,$INAP reached a new low of $3.5862
04/07/2017 06:50:15,TBBK,$TBBK reached a new low of $4.74
04/07/2017 06:50:15,URRE,$URRE reached a new low of $1.8816
04/07/2017 06:50:06,CDXS,$CDXS reached a new low of $4.2
04/07/2017 06:50:06,DRYS,$DRYS reached a new low of $0.7803
04/07/2017 06:50:00,NXTD,$NXTD reached a new low of $2.03
04/07/2017 06:49:57,ARTX,$ARTX reached a new low of $3.075
04/07/2017 06:49:57,RGLS,$RGLS reached a new low of $1.525
04/07/2017 06:49:57,RUBI,$RUBI reached a new low of $5.75
04/07/2017 06:49:51,ENT,$ENT reached a new low of $3.271
04/07/2017 06:49:42,NVFY,$NVFY reached a new low of $1.709
04/07/2017 06:49:36,DSX,$DSX reached a new low of $5.75
04/07/2017 06:49:15,RDNT,$RDNT reached a new low of $5.75
04/07/2017 06:49:12,AMCN,$AMCN reached a new low of $3.1
04/07/2017 06:49:12,BBRG,$BBRG reached a new low of $4.9
04/07/2017 06:49:09,GALT,$GALT reached a new low of $2.5
04/07/2017 06:49:09,ZSAN,$ZSAN reached a new low of $1.59
04/07/2017 06:49:00,CRNT,$CRNT reached a new low of $3.1799
04/07/2017 06:48:57,CIDM,$CIDM reached a new low of $1.36
04/07/2017 06:48:51,RIC,$RIC reached a new low of $7.7783
04/07/2017 06:48:42,NVLS,$NVLS reached a new low of $2.83
04/07/2017 06:48:42,NAO,$NAO reached a new low of $0.995
04/07/2017 06:48:21,ACRX,$ACRX reached a new low of $2.825
04/07/2017 06:48:21,NVIV,$NVIV reached a new low of $3.825
04/07/2017 06:48:15,SNMX,$SNMX reached a new low of $0.915
04/07/2017 06:48:15,SRNE,$SRNE reached a new low of $3.025
04/07/2017 06:48:00,GOGL,$GOGL reached a new low of $8.37
04/07/2017 06:48:00,MSDI,$MSDI reached a new low of $1.1401
04/07/2017 06:48:00,SSH,$SSH reached a new low of $2.0501
04/07/2017 06:48:00,NIHD,$NIHD reached a new low of $1.075
04/07/2017 06:47:57,HTGM,$HTGM reached a new low of $6.805
04/07/2017 06:47:57,NVCR,$NVCR reached a new low of $11.55
04/07/2017 06:47:45,XELB,$XELB reached a new low of $2.8942
04/07/2017 06:47:42,BCRX,$BCRX reached a new low of $7.2
04/07/2017 06:47:36,EARS,$EARS reached a new low of $0.7501
04/07/2017 06:47:30,NEOT,$NEOT reached a new low of $1.6899
04/07/2017 06:47:30,UNIS,$UNIS reached a new low of $0.295
04/07/2017 06:47:27,RT,$RT reached a new low of $2.375
04/07/2017 06:47:21,CLNE,$CLNE reached a new low of $2.52
04/07/2017 06:47:21,SXE,$SXE reached a new low of $4.29
04/07/2017 06:47:15,CLNT,$CLNT reached a new low of $9.7
04/07/2017 06:47:15,GNC,$GNC reached a new low of $6.71
04/07/2017 06:47:15,RIGL,$RIGL reached a new low of $3.01
04/07/2017 06:47:15,SALE,$SALE reached a new low of $7.75
04/07/2017 06:47:12,ARLZ,$ARLZ reached a new low of $1.535
04/07/2017 06:47:06,AXAS,$AXAS reached a new low of $2.29
04/07/2017 06:47:00,MOSY,$MOSY reached a new low of $2
04/07/2017 06:46:57,MBRX,$MBRX reached a new low of $0.91
04/07/2017 06:46:57,OCN,$OCN reached a new low of $5.25
04/07/2017 06:46:57,SEED,$SEED reached a new low of $2.22
04/07/2017 06:46:54,DHT,$DHT reached a new low of $4.445
04/07/2017 06:46:54,EVOK,$EVOK reached a new low of $2.9
04/07/2017 06:46:51,AUPH,$AUPH reached a new low of $6.93
04/07/2017 06:46:51,DRYS,$DRYS reached a new low of $0.7811
04/07/2017 06:46:45,URRE,$URRE reached a new low of $1.8975
04/07/2017 06:46:36,NCZ,$NCZ reached a new low of $6.135
04/07/2017 06:46:27,CROX,$CROX reached a new low of $6.47
04/07/2017 06:46:27,CXRX,$CXRX reached a new low of $1.34
04/07/2017 06:46:21,INAP,$INAP reached a new low of $3.535
04/07/2017 06:46:21,TRVN,$TRVN reached a new low of $3.295
04/07/2017 06:46:21,JASN,$JASN reached a new low of $1.25
04/07/2017 06:46:12,EXG,$EXG reached a new low of $8.58
04/07/2017 06:46:06,CDXS,$CDXS reached a new low of $4.2
04/07/2017 06:45:45,SGMO,$SGMO reached a new low of $4.4
04/07/2017 06:45:42,IHD,$IHD reached a new low of $8.5001
04/07/2017 06:45:42,NVFY,$NVFY reached a new low of $1.7
04/07/2017 06:45:36,CPLP,$CPLP reached a new low of $3.5
04/07/2017 06:45:30,FGB,$FGB reached a new low of $7.482
04/07/2017 06:45:30,NXTD,$NXTD reached a new low of $2.15
04/07/2017 06:45:30,CBK,$CBK reached a new low of $1.34
04/07/2017 06:45:30,KCAP,$KCAP reached a new low of $3.9004
04/07/2017 06:45:15,NEON,$NEON reached a new low of $1.5
04/07/2017 06:45:06,KND,$KND reached a new low of $7.85
04/07/2017 06:45:06,XGTI,$XGTI reached a new low of $1.47
04/07/2017 06:44:57,IPI,$IPI reached a new low of $1.814
04/07/2017 06:44:57,HEAR,$HEAR reached a new low of $0.8202
04/07/2017 06:44:51,KTOS,$KTOS reached a new low of $7.9
04/07/2017 06:44:51,NQ,$NQ reached a new low of $3.844
04/07/2017 06:44:42,ADHD,$ADHD reached a new low of $1.1908
04/07/2017 06:44:42,GENE,$GENE reached a new low of $1.17
04/07/2017 06:44:36,DFFN,$DFFN reached a new low of $3.16
04/07/2017 06:44:30,PES,$PES reached a new low of $4.1088
04/07/2017 06:44:27,AREX,$AREX reached a new low of $2.51
04/07/2017 06:44:27,HTGM,$HTGM reached a new low of $6.79
04/07/2017 06:44:27,RT,$RT reached a new low of $2.39
04/07/2017 06:44:27,TROV,$TROV reached a new low of $1
04/07/2017 06:44:21,CNTF,$CNTF reached a new low of $2.14
04/07/2017 06:44:12,NVCR,$NVCR reached a new low of $11.52
04/07/2017 06:44:06,HPJ,$HPJ reached a new low of $4.65
04/07/2017 06:44:06,ITEK,$ITEK reached a new low of $1.85
04/07/2017 06:44:00,CLNT,$CLNT reached a new low of $8.9133
04/07/2017 06:44:00,LPTH,$LPTH reached a new low of $2.6271
04/07/2017 06:43:51,AUPH,$AUPH reached a new low of $6.97
04/07/2017 06:43:51,DRYS,$DRYS reached a new low of $0.7856
04/07/2017 06:43:51,ONVO,$ONVO reached a new low of $3.02
04/07/2017 06:43:45,DX,$DX reached a new low of $6.88
04/07/2017 06:43:42,CVEO,$CVEO reached a new low of $3.005
04/07/2017 06:43:42,SB,$SB reached a new low of $2.44
04/07/2017 06:43:30,GNC,$GNC reached a new low of $6.74
04/07/2017 06:43:30,GOGL,$GOGL reached a new low of $8.49
04/07/2017 06:43:27,ATHX,$ATHX reached a new low of $1.5313
04/07/2017 06:43:21,CDXS,$CDXS reached a new low of $4.15
04/07/2017 06:43:21,IGD,$IGD reached a new low of $7.285
04/07/2017 06:43:21,INAP,$INAP reached a new low of $3.5301
04/07/2017 06:43:15,NEOT,$NEOT reached a new low of $1.661
04/07/2017 06:43:15,CATB,$CATB reached a new low of $1.3589
04/07/2017 06:42:57,AMCN,$AMCN reached a new low of $3.1332
04/07/2017 06:42:57,GLUU,$GLUU reached a new low of $2.301
04/07/2017 06:42:51,TNDM,$TNDM reached a new low of $1.1
04/07/2017 06:42:27,SEED,$SEED reached a new low of $2.2
04/07/2017 06:42:21,DSX,$DSX reached a new low of $5.7799
04/07/2017 06:42:21,RIC,$RIC reached a new low of $7.675
04/07/2017 06:42:15,CTG,$CTG reached a new low of $5.43
04/07/2017 06:42:12,ARTX,$ARTX reached a new low of $3.05
04/07/2017 06:42:00,VSTM,$VSTM reached a new low of $1.88
04/07/2017 06:41:45,SSH,$SSH reached a new low of $2.056
04/07/2017 06:41:36,AXAS,$AXAS reached a new low of $2.3278
04/07/2017 06:41:36,QHC,$QHC reached a new low of $5.02
04/07/2017 06:41:30,DRD,$DRD reached a new low of $5.14
04/07/2017 06:41:30,RIGL,$RIGL reached a new low of $3.03
04/07/2017 06:41:12,ARLZ,$ARLZ reached a new low of $1.545
04/07/2017 06:41:12,HTGM,$HTGM reached a new low of $6.7001
04/07/2017 06:41:12,RT,$RT reached a new low of $2.36
04/07/2017 06:41:12,STKS,$STKS reached a new low of $1.999
04/07/2017 06:41:06,NM,$NM reached a new low of $1.92
04/07/2017 06:40:54,GNRT,$GNRT reached a new low of $5.45
04/07/2017 06:40:45,CLNT,$CLNT reached a new low of $8.96
04/07/2017 06:40:45,NOVN,$NOVN reached a new low of $5.9046
04/07/2017 06:40:45,NXTD,$NXTD reached a new low of $2.2211
04/07/2017 06:40:36,AUPH,$AUPH reached a new low of $6.97
04/07/2017 06:40:36,DRYS,$DRYS reached a new low of $0.79
04/07/2017 06:40:30,CATB,$CATB reached a new low of $1.357
04/07/2017 06:40:30,GNC,$GNC reached a new low of $6.74
04/07/2017 06:40:15,XELB,$XELB reached a new low of $2.668
04/07/2017 06:39:57,ABR,$ABR reached a new low of $8.4798
04/07/2017 06:39:57,NVCR,$NVCR reached a new low of $11.4
04/07/2017 06:39:51,NADL,$NADL reached a new low of $0.7442
04/07/2017 06:39:42,GLUU,$GLUU reached a new low of $2.3052
04/07/2017 06:39:42,SSI,$SSI reached a new low of $2.58
04/07/2017 06:39:30,UNIS,$UNIS reached a new low of $0.29
04/07/2017 06:39:27,ATHX,$ATHX reached a new low of $1.56
04/07/2017 06:39:21,NCV,$NCV reached a new low of $6.896
04/07/2017 06:39:15,GOGL,$GOGL reached a new low of $8.47
04/07/2017 06:39:12,MEET,$MEET reached a new low of $5.7057
04/07/2017 06:39:06,DSX,$DSX reached a new low of $5.76
04/07/2017 06:38:57,NVFY,$NVFY reached a new low of $1.7
04/07/2017 06:38:45,SORL,$SORL reached a new low of $4.19
04/07/2017 06:38:36,CDXS,$CDXS reached a new low of $4.1
04/07/2017 06:38:36,CLNE,$CLNE reached a new low of $2.53
04/07/2017 06:38:30,DRIO,$DRIO reached a new low of $2.8
04/07/2017 06:38:27,SB,$SB reached a new low of $2.427
04/07/2017 06:38:24,FCEL,$FCEL reached a new low of $1.55
04/07/2017 06:38:06,SXE,$SXE reached a new low of $4.2455
04/07/2017 06:38:06,TNP,$TNP reached a new low of $4.72
04/07/2017 06:37:54,NMM,$NMM reached a new low of $2.1
04/07/2017 06:37:51,VRAY,$VRAY reached a new low of $7.6
04/07/2017 06:37:36,EKSO,$EKSO reached a new low of $3.2801
04/07/2017 06:37:30,CLNT,$CLNT reached a new low of $8.96
04/07/2017 06:37:30,NXTD,$NXTD reached a new low of $2.3
04/07/2017 06:37:27,HTGM,$HTGM reached a new low of $6.79
04/07/2017 06:37:27,NAO,$NAO reached a new low of $0.975
04/07/2017 06:37:27,WINT,$WINT reached a new low of $0.93
04/07/2017 06:37:21,AUPH,$AUPH reached a new low of $6.9501
04/07/2017 06:37:21,DRYS,$DRYS reached a new low of $0.77
04/07/2017 06:37:15,URRE,$URRE reached a new low of $1.9
04/07/2017 06:37:06,ITEK,$ITEK reached a new low of $1.85
04/07/2017 06:37:06,NM,$NM reached a new low of $1.91
04/07/2017 06:36:45,SSH,$SSH reached a new low of $2.08
04/07/2017 06:36:42,ADHD,$ADHD reached a new low of $1.1795
04/07/2017 06:36:42,CGIX,$CGIX reached a new low of $3.555
04/07/2017 06:36:42,GLBS,$GLBS reached a new low of $3.98
04/07/2017 06:36:42,RT,$RT reached a new low of $2.35
04/07/2017 06:36:36,AXAS,$AXAS reached a new low of $2.3
04/07/2017 06:36:36,ONDK,$ONDK reached a new low of $4.5775
04/07/2017 06:36:36,TNDM,$TNDM reached a new low of $1.1
04/07/2017 06:36:27,ATEC,$ATEC reached a new low of $2.3
04/07/2017 06:36:21,ANH,$ANH reached a new low of $5.54
04/07/2017 06:36:21,KTOS,$KTOS reached a new low of $7.87
04/07/2017 06:36:12,NVCR,$NVCR reached a new low of $11.25
04/07/2017 06:36:09,ZSAN,$ZSAN reached a new low of $1.57
04/07/2017 06:36:06,MRTX,$MRTX reached a new low of $4.9
04/07/2017 06:36:00,UNIS,$UNIS reached a new low of $0.2901
04/07/2017 06:35:57,AMCN,$AMCN reached a new low of $3.07
04/07/2017 06:35:51,SDLP,$SDLP reached a new low of $2.95
04/07/2017 06:35:45,GNC,$GNC reached a new low of $6.69
04/07/2017 06:35:45,GOGL,$GOGL reached a new low of $8.53
04/07/2017 06:35:42,NVFY,$NVFY reached a new low of $1.7499
04/07/2017 06:35:39,CLD,$CLD reached a new low of $4.74
04/07/2017 06:35:27,SPPI,$SPPI reached a new low of $6.16
04/07/2017 06:35:27,SSI,$SSI reached a new low of $2.55
04/07/2017 06:35:12,SB,$SB reached a new low of $2.44
04/07/2017 06:35:06,DSX,$DSX reached a new low of $5.7501
04/07/2017 06:35:06,IGR,$IGR reached a new low of $7.56
04/07/2017 06:35:06,QHC,$QHC reached a new low of $5.1224
04/07/2017 06:34:42,CVEO,$CVEO reached a new low of $3
04/07/2017 06:34:36,CDXS,$CDXS reached a new low of $4.05
04/07/2017 06:34:36,RIC,$RIC reached a new low of $7.7
04/07/2017 06:34:36,VRAY,$VRAY reached a new low of $7.5853
04/07/2017 06:34:30,CATB,$CATB reached a new low of $1.3412
04/07/2017 06:34:27,HTGM,$HTGM reached a new low of $7.2328
04/07/2017 06:34:27,MEET,$MEET reached a new low of $5.645
04/07/2017 06:34:15,CLNT,$CLNT reached a new low of $8.8838
04/07/2017 06:34:15,NXTD,$NXTD reached a new low of $2.56
04/07/2017 06:34:12,GLUU,$GLUU reached a new low of $2.2884
04/07/2017 06:34:06,AUPH,$AUPH reached a new low of $6.99
04/07/2017 06:34:06,DRYS,$DRYS reached a new low of $0.765
04/07/2017 06:34:00,HIVE,$HIVE reached a new low of $3.99
04/07/2017 06:34:00,PLPM,$PLPM reached a new low of $4.07
04/07/2017 06:33:42,ATHX,$ATHX reached a new low of $1.555
04/07/2017 06:33:36,BCLI,$BCLI reached a new low of $3.958
04/07/2017 06:33:30,PES,$PES reached a new low of $4.1
04/07/2017 06:33:27,RT,$RT reached a new low of $2.4099
04/07/2017 06:33:21,RFP,$RFP reached a new low of $5.25
04/07/2017 06:33:12,NVCR,$NVCR reached a new low of $11.2
04/07/2017 06:33:09,FCEL,$FCEL reached a new low of $1.54
04/07/2017 06:33:06,AXAS,$AXAS reached a new low of $2.29
04/07/2017 06:33:06,CLNE,$CLNE reached a new low of $2.525
04/07/2017 06:33:06,SMRT,$SMRT reached a new low of $2.75
04/07/2017 06:33:00,RIGL,$RIGL reached a new low of $3.03
04/07/2017 06:33:00,ASRV,$ASRV reached a new low of $3.7
04/07/2017 06:33:00,CETC,$CETC reached a new low of $2.04
04/07/2017 06:32:45,GOGL,$GOGL reached a new low of $8.5011
04/07/2017 06:32:45,ZAGG,$ZAGG reached a new low of $7.075
04/07/2017 06:32:42,NVFY,$NVFY reached a new low of $1.8201
04/07/2017 06:32:36,EARS,$EARS reached a new low of $0.8
04/07/2017 06:32:36,GLBL,$GLBL reached a new low of $4.725
04/07/2017 06:32:36,REPH,$REPH reached a new low of $8.08
04/07/2017 06:32:36,VNCE,$VNCE reached a new low of $1.327
04/07/2017 06:32:36,DFFN,$DFFN reached a new low of $3.5
04/07/2017 06:32:30,MITK,$MITK reached a new low of $6.75
04/07/2017 06:32:21,NM,$NM reached a new low of $1.915
04/07/2017 06:32:15,GNC,$GNC reached a new low of $6.76
04/07/2017 06:32:15,SSH,$SSH reached a new low of $1.9
04/07/2017 06:32:12,AREX,$AREX reached a new low of $2.55
04/07/2017 06:32:12,SB,$SB reached a new low of $2.44
04/07/2017 06:32:06,EVRI,$EVRI reached a new low of $4.7171
04/07/2017 06:31:51,ITEK,$ITEK reached a new low of $1.882
04/07/2017 06:31:45,UNIS,$UNIS reached a new low of $0.3
04/07/2017 06:31:36,INFI,$INFI reached a new low of $2.54
04/07/2017 06:31:27,AMCN,$AMCN reached a new low of $3.08
04/07/2017 06:31:27,VVUS,$VVUS reached a new low of $1.0389
04/07/2017 06:31:21,KTOS,$KTOS reached a new low of $8
04/07/2017 06:31:15,CLNT,$CLNT reached a new low of $7.79
04/07/2017 06:31:15,NXTD,$NXTD reached a new low of $2.3
04/07/2017 06:31:12,HTGM,$HTGM reached a new low of $6.7899
04/07/2017 06:31:06,AUPH,$AUPH reached a new low of $7.0399
04/07/2017 06:31:06,DRYS,$DRYS reached a new low of $0.7683
04/07/2017 06:31:06,DSX,$DSX reached a new low of $5.79
04/07/2017 06:31:00,NVCN,$NVCN reached a new low of $1.6001
